spam,text
FALSE,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.
FALSE,Hhahhaahahah rofl wtf nig was leonardo in your room or something
FALSE,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
TRUE,As a Registered Subscriber yr draw 4 a å£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
TRUE,Promotion Number: 8714714 - UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub
FALSE,Is there coming friday is leave for pongal?do you get any news from your work place.
FALSE,I have lost 10 kilos as of today!
TRUE,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
FALSE,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
FALSE,Oh k:)after that placement there ah?
FALSE,How was txting and driving
TRUE,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. Aå£1.50 minAPN LS278BB
FALSE,No problem. We will be spending a lot of quality time together...
FALSE,You see the requirements please
FALSE,Y bishan lei... I tot Ì_ say lavender?
FALSE,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
FALSE,"I'd say that's a good sign but, well, you know my track record at reading women"
TRUE,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
TRUE,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
TRUE,You are a winner U have been specially selected 2 receive å£1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+)
TRUE,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
FALSE,No..he joined today itself.
TRUE,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
FALSE,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
FALSE,"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs"
FALSE,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"""
FALSE,Ok how you dear. Did you call chechi
FALSE,"If i let you do this, i want you in the house by 8am."
TRUE,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app
FALSE,Poor girl can't go one day lmao
FALSE,Well thats nice. Too bad i cant eat it
FALSE,Ok... C ya...
FALSE,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
TRUE,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
FALSE,"Probably not, I'm almost out of gas and I get some cash tomorrow"
FALSE,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.
FALSE,Nobody can decide where to eat and dad wants Chinese
FALSE,"Sir, Waiting for your mail."
TRUE,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
FALSE,Nite...
FALSE,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
FALSE,K and you're sure I don't have to have consent forms to do it :V
TRUE,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
FALSE,Hey... What time is your driving on fri? We go for evaluation on fri?
FALSE,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?"
FALSE,Its good to hear from you
FALSE,MMM ... Fuck .... Merry Christmas to me
FALSE,"Easy mate, * guess the quick drink was bit ambitious."
FALSE,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.
TRUE,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
FALSE,"She was supposed to be but couldn't make it, she's still in town though"
TRUE,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
FALSE,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
FALSE,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
FALSE,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
FALSE,Is toshiba portege m100 gd?
FALSE,"It's cool, we can last a little while. Getting more any time soon?"
TRUE,"449050000301 You have won a å£2,000 price! To claim, call 09050000301."
FALSE,Dear we are going to our rubber place
FALSE,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
FALSE,Goin to workout lor... Muz lose e fats...
FALSE,Not..tel software name..
TRUE,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 å£3"
FALSE,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe"
FALSE,Ugh my leg hurts. Musta overdid it on mon.
FALSE,Mm yes dear look how i am hugging you both. :-P
FALSE,Be happy there. I will come after noon
FALSE,Shall i come to get pickle
TRUE,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082
FALSE,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
TRUE,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
FALSE,I was just callin to say hi. Take care bruv!
FALSE,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure
FALSE,Where you. What happen
TRUE,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
TRUE,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
FALSE,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to"
FALSE,Its sunny in california. The weather's just cool
FALSE,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
FALSE,I'm awake oh. What's up.
FALSE,"That's the trouble with classes that go well - you're due a dodgey one ‰Û_ Expecting mine tomo! See you for recovery, same time, same place"
FALSE,Daddy will take good care of you :)
FALSE,So that means you still think of teju
FALSE,Sorry i din lock my keypad.
FALSE,Oh k k:)but he is not a big hitter.anyway good
TRUE,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
FALSE,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
FALSE,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
FALSE,I‰Û÷ll have a look at the frying pan in case it‰Û÷s cheap or a book perhaps. No that‰Û÷s silly a frying pan isn‰Û÷t likely to be a book
FALSE,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much"
FALSE,Is ur paper in e morn or aft tmr?
FALSE,Lol where do u come up with these ideas?
TRUE,"URGENT!! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins"
FALSE,Stupid.its not possible
FALSE,Please leave this topic..sorry for telling that..
FALSE,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
FALSE,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
FALSE,"(No promises on when though, haven't even gotten dinner yet)"
FALSE,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ÌÏ got a lot of work ar?
FALSE,Ok lor. Msg me b4 u call.
TRUE,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+
FALSE,Ranjith cal drpd Deeraj and deepak 5min hold
TRUE,08714712388 between 10am-7pm Cost 10p
FALSE,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!"
FALSE,When you came to hostel.
FALSE,"K, if u bored up just come to my home.."
FALSE,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!
FALSE,After the drug she will be able to eat.
FALSE,Where r e meeting tmr?
FALSE,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
FALSE,But you dint in touch with me.
FALSE,With my sis lor... We juz watched italian job.
FALSE,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . ."
FALSE,Can do lor...
FALSE,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
FALSE,Okay... I booked all already... Including the one at bugis.
FALSE,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.
FALSE,Why didn't u call on your lunch?
FALSE,I dont. Can you send it to me. Plus how's mode.
FALSE,* Am on my way
FALSE,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
FALSE,Ok i msg u b4 i leave my house.
FALSE,S:-)if we have one good partnership going we will take lead:)
FALSE,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*"
FALSE,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
FALSE,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
FALSE,I will be gentle princess! We will make sweet gentle love...
FALSE,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
FALSE,"I'm home, my love ... If your still awake ... *loving kiss*"
FALSE,"I can't right this second, gotta hit people up first"
FALSE,Aight what time you want me to come up?
FALSE,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer..."
FALSE,"Sorry, was in the bathroom, sup"
TRUE,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
FALSE,Big brother‰Û÷s really scraped the barrel with this shower of social misfits
FALSE,No:-)i got rumour that you going to buy apartment in chennai:-)
FALSE,"Hm good morning, headache anyone? :-)"
FALSE,Unlimited texts. Limited minutes.
FALSE,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
FALSE,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)"""
FALSE,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
FALSE,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
FALSE,Well done and ! luv ya all
FALSE,I'm going out to buy mum's present ar.
FALSE,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
